Protein Id,Gene Symbol,Description,Group ID,Number of peptides,Collapsed,Parsimony,FC_0h,FC_4h,FC_6h,FC_12h,pvalue_ttest_12h_vs_0h
YDR245W,MNN10,"Subunit of a Golgi mannosyltransferase complex also containing Anp1p, Mnn9p, Mnn11p, and Hoc1p that mediates elongation of the polysaccharide mannan backbone; membrane protein of the mannosyltransferase family",1689,1,C,UR,1,2.050631287,1.546849627,1.482764911,0.011235044
YDL168W,SFA1,"Bifunctional enzyme containing both alcohol dehydrogenase and glutathione-dependent formaldehyde dehydrogenase activities, functions in formaldehyde detoxification and formation of long chain and complex alcohols, regulated by Hog1p-Sko1p",1513,11,C,UR,1,1.188277677,1.147561015,1.262367574,0.011250159
YPL242C,IQG1,"Essential protein required for determination of budding pattern, promotes localization of axial markers Bud4p and Cdc12p and functionally interacts with Sec3p, localizes to the contractile ring during anaphase, member of the IQGAP family",3488,1,C,UR,1,1.291592637,1.478491575,2.212753976,0.011308086
YGL238W,CSE1,"Nuclear envelope protein that mediates the nuclear export of importin alpha (Srp1p), homolog of metazoan CAS protein, required for accurate chromosome segregation",231,10,C,UR,1,2.228380354,1.783492421,1.595666453,0.011317788
YDR171W,HSP42,Small heat shock protein (sHSP) with chaperone activity; forms barrel-shaped oligomers that suppress unfolded protein aggregation; involved in cytoskeleton reorganization after heat shock,465,4,C,UR,1,0.587847642,1.210503868,1.954660308,0.011330708
YMR038C,CCS1,"Copper chaperone for superoxide dismutase Sod1p, involved in oxidative stress protection; Met-X-Cys-X2-Cys motif within the N-terminal portion is involved in insertion of copper into Sod1p under conditions of copper deprivation",1648,12,C,UR,1,1.279996606,1.366798036,1.235937471,0.01133791
YNL066W,SUN4,"Cell wall protein related to glucanases, possibly involved in cell wall septation; member of the SUN family",2400,1,C,UR,1,0.802759751,1.036056809,0.706962689,0.011358025
YDR488C,PAC11,"Dynein intermediate chain, acts in the cytoplasmic dynein pathway, forms cortical cytoplasmic microtubule capture site with Num1p; null mutant is defective in nuclear migration, essential in the absence of CIN8",3528,1,C,UR,1,1.853945193,1.77417464,2.108133311,0.011412098
YBR218C,PYC2,"Pyruvate carboxylase isoform, cytoplasmic enzyme that converts pyruvate to oxaloacetate; highly similar to isoform Pyc1p but differentially regulated; mutations in the human homolog are associated with lactic acidosis",289,26,C,UR,1,1.477016214,1.220069587,1.213876618,0.011437925
YGR076C,MRPL25,Mitochondrial ribosomal protein of the large subunit,3889,2,C,UR,1,0.645983127,0.693739032,0.646032064,0.011450839
YGR111W,YGR111W,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus,1983,4,C,UR,1,1.438913738,1.406027165,1.512376976,0.011464865
YPL132W,COX11,Mitochondrial inner membrane protein required for delivery of copper to the Cox1p subunit of cytochrome c oxidase; association with mitochondrial ribosomes suggests that copper delivery may occur during translation of Cox1p,3379,1,C,UR,1,0.659540313,0.682480559,0.736785941,0.011535843
YGL066W,SGF73,SAGA complex subunit; has a role in anchoring the deubiquitination module into SAGA and SLIK complexes; involved in preinitiation complex assembly at promoters; human ortholog ataxin-7 is associated with spinocerebellar ataxia diseases; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay,3216,2,C,UR,1,0.721177874,0.715476866,0.644831351,0.011572366
YGL026C,TRP5,"Tryptophan synthase, catalyzes the last step of tryptophan biosynthesis; regulated by the general control system of amino acid biosynthesis",519,67,C,UR,1,0.997027178,0.997740086,0.878030643,0.01157589
YPR051W,MAK3,Catalytic subunit of N-terminal acetyltransferase of the NatC type; required for replication of dsRNA virus,3187,5,C,UR,1,0.912757933,0.849131141,0.787348711,0.011613485
YJL146W,IDS2,"Protein involved in modulation of Ime2p activity during meiosis, appears to act indirectly to promote Ime2p-mediated late meiotic functions; found in growing cells and degraded during sporulation",1373,1,C,UR,1,1.306658237,1.397473809,1.639658702,0.011654376
YML070W,DAK1,"Dihydroxyacetone kinase, required for detoxification of dihydroxyacetone (DHA); involved in stress adaptation",50,34,C,UR,1,0.854224223,1.01003237,1.13273691,0.01173489
YLR033W,RSC58,"Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance",2769,8,C,UR,1,1.421176246,1.401447453,1.282118356,0.011755321
YLL015W,BPT1,"ABC type transmembrane transporter of MRP/CFTR family, found in vacuolar membrane, involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates, along with Ycf1p",325,7,C,UR,1,1.725575545,1.562831651,1.544497587,0.011826742
YDR183W,PLP1,"Protein that interacts with CCT (chaperonin containing TCP-1) complex and has a role in actin and tubulin folding; has weak similarity to phosducins, which are G-protein regulators",2458,1,C,UR,1,1.352887234,1.334557338,1.132083615,0.011854386
YDR092W,UBC13,Ubiquitin-conjugating enzyme involved in the error-free DNA postreplication repair pathway; interacts with Mms2p to assemble ubiquitin chains at the Ub Lys-63 residue; DNA damage triggers redistribution from the cytoplasm to the nucleus,3265,4,C,UR,1,0.999779729,1.069745644,1.174704842,0.011865692
YPL233W,NSL1,Essential component of the MIND kinetochore complex (Mtw1p Including Nnf1p-Nsl1p-Dsn1p) which joins kinetochore subunits contacting DNA to those contacting microtubules; required for accurate chromosome segregation,3950,1,C,UR,1,0.690475583,0.65600339,0.41754629,0.011887106
YKR090W,PXL1,"LIM domain-containing protein that localizes to sites of polarized growth, required for selection and/or maintenance of polarized growth sites, may modulate signaling by the GTPases Cdc42p and Rho1p; has similarity to metazoan paxillin",218,6,C,UR,1,0.895933713,0.829861427,0.765412538,0.011891455
YOR358W,HAP5,"Subunit of the heme-activated, glucose-repressed Hap2/3/4/5 CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression; required for assembly and DNA binding activity of the complex",3730,1,C,UR,1,0.536784134,0.60216187,0.355019376,0.011929768
YJR031C,GEA1,"Guanine nucleotide exchange factor for ADP ribosylation factors (ARFs), involved in vesicular transport between the Golgi and ER, Golgi organization, and actin cytoskeleton organization; similar to but not functionally redundant with Gea2p",321,2,C,UR,1,3.440433441,2.653438534,2.236989331,0.011970651
YDL036C,PUS9,"Mitochondrial tRNA:pseudouridine synthase, catalyzes the formation of pseudouridine at position 32 in mitochondrial tRNAs; contains an N-terminal mitochondrial targeting sequence",3494,1,C,UR,1,1.858836993,1.628653639,1.742629581,0.012007114
YER149C,PEA2,"Coiled-coil polarisome protein required for polarized morphogenesis, cell fusion, and low affinity Ca2+ influx; forms polarisome complex with Bni1p, Bud6p, and Spa2p; localizes to sites of polarized growth",434,3,C,UR,1,0.79900476,0.793222804,0.735738974,0.012030112
YBR236C,ABD1,"Methyltransferase, catalyzes the transfer of a methyl group from S-adenosylmethionine to the GpppN terminus of capped mRNA",893,3,C,UR,1,1.39017123,1.271374356,1.226933677,0.012042752
YER122C,GLO3,"ADP-ribosylation factor GTPase activating protein (ARF GAP), involved in ER-Golgi transport; shares functional similarity with Gcs1p",784,24,C,UR,1,0.926396037,0.780594544,0.733938334,0.012049895
YPL051W,ARL3,GTPase of the Ras superfamily required to recruit Arl1p to the Golgi; similar to ADP-ribosylation factor,1641,6,C,UR,1,1.005440431,1.130937108,1.265590014,0.012063765
YDR331W,GPI8,ER membrane glycoprotein subunit of the glycosylphosphatidylinositol transamidase complex that adds glycosylphosphatidylinositol (GPI) anchors to newly synthesized proteins; human PIG-K protein is a functional homolog,1874,1,C,UR,1,2.48609199,2.291204527,2.078830096,0.012113764
YDR190C,RVB1,Essential protein involved in transcription regulation; component of chromatin remodeling complexes; required for assembly and function of the INO80 complex; also referred to as pontin; member of the RUVB-like protein family,728,35,C,UR,1,0.906869229,0.942896969,0.900130721,0.012134429
YOR219C,STE13,"Dipeptidyl aminopeptidase, Golgi integral membrane protein that cleaves on the carboxyl side of repeating -X-Ala- sequences, required for maturation of alpha factor, transcription is induced by a-factor",1922,3,C,UR,1,1.561302985,1.669761523,1.687132234,0.012140659
YML072C,TCB3,"Lipid-binding protein, localized to the bud via specific mRNA transport; non-tagged protein detected in a phosphorylated state in mitochondria; GFP-fusion protein localizes to the cell periphery; C-termini of Tcb1p, Tcb2p and Tcb3p interact",526,43,C,UR,1,0.910480997,0.921177305,0.93428022,0.012202316
YPL254W,HFI1,"Adaptor protein required for structural integrity of the SAGA complex, a histone acetyltransferase-coactivator complex that is involved in global regulation of gene expression through acetylation and transcription functions",3373,1,C,UR,1,1.715716483,1.700119587,1.606849229,0.012232845
YJL180C,ATP12,Conserved protein required for assembly of alpha and beta subunits into the F1 sector of mitochondrial F1F0 ATP synthase; mutation of human ATP12 reduces active ATP synthase levels and is associated with the disorder ATPAF2 deficiency,2183,4,C,UR,1,0.659529661,0.902985734,0.73598406,0.012321757
YOR104W,PIN2,Protein that induces appearance of [PIN+] prion when overproduced; predicted to be palmitoylated,4084,2,C,UR,1,1.513114607,1.491128482,1.26021425,0.01232391
YKL194C,MST1,Mitochondrial threonyl-tRNA synthetase,2789,2,C,UR,1,0.61355272,0.654608177,0.717942382,0.012330006
YNR027W,BUD17,"Putative pyridoxal kinase, a key enzyme in vitamin B6 metabolism; involved in bud-site selection; diploid mutants display a random rather than a bipolar budding pattern; similarity to yeast BUD16 and human pyridoxal kinase (PDXK)",2299,2,C,UR,1,1.945864188,1.733180941,1.487721155,0.012339153
YBL058W,SHP1,UBX (ubiquitin regulatory X) domain-containing protein that regulates Glc7p phosphatase activity and interacts with Cdc48p; interacts with ubiquitylated proteins in vivo and is required for degradation of a ubiquitylated model substrate,746,15,C,UR,1,0.84448499,0.888244886,0.82054327,0.012436556
YDR088C,SLU7,"RNA splicing factor, required for ATP-independent portion of 2nd catalytic step of spliceosomal RNA splicing; interacts with Prp18p; contains zinc knuckle domain",3458,4,C,UR,1,0.811474539,0.765402903,0.733456101,0.012458381
YJR075W,HOC1,"Alpha-1,6-mannosyltransferase involved in cell wall mannan biosynthesis; subunit of a Golgi-localized complex that also contains Anp1p, Mnn9p, Mnn11p, and Mnn10p; identified as a suppressor of a cell lysis sensitive pkc1-371 allele",1726,5,C,UR,1,2.789219709,1.96031239,1.60205818,0.012467014
YBR111C,YSA1,Nudix hydrolase family member with ADP-ribose pyrophosphatase activity; shown to metabolize O-acetyl-ADP-ribose to AMP and acetylated ribose 5'-phosphate,1849,7,C,UR,1,0.529721956,0.511472375,0.487976193,0.012492655
YNR039C,ZRG17,"Endoplasmic reticulum protein of unknown function, transcription is induced under conditions of zinc deficiency; mutant phenotype suggests a role in uptake of zinc",3055,1,C,UR,1,2.291939727,2.399976114,2.311393364,0.012523257
YOR039W,CKB2,"Beta' regulatory subunit of casein kinase 2 (CK2), a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2, comprised of CKA1, CKA2, CKB1 and CKB2, has many substrates including transcription factors and all RNA polymerase",3035,3,C,UR,1,1.176841457,1.210586835,1.350209659,0.012557725
YJR077C,MIR1,"Mitochondrial phosphate carrier, imports inorganic phosphate into mitochondria; functionally redundant with Pic2p but more abundant than Pic2p under normal conditions; phosphorylated",1099,11,C,UR,1,1.049193306,0.880281608,0.746817107,0.01257746
YGL140C,YGL140C,Putative protein of unknown function; non-essential gene; contains multiple predicted transmembrane domains,583,6,C,UR,1,2.461553427,1.941912797,1.348108392,0.012615955
YLR306W,UBC12,"Enzyme that mediates the conjugation of Rub1p, a ubiquitin-like protein, to other proteins; related to E2 ubiquitin-conjugating enzymes",3664,2,C,UR,1,1.051143179,1.396591224,1.457261906,0.01262379
YOR357C,SNX3,Sorting nexin required to maintain late-Golgi resident enzymes in their proper location by recycling molecules from the prevacuolar compartment; contains a PX domain and sequence similarity to human Snx3p,2444,7,C,UR,1,0.947450457,1.172379736,1.260364413,0.012661384
YNL253W,TEX1,"Protein involved in mRNA export, component of the transcription export (TREX) complex",653,1,C,UR,1,1.931267191,1.686585013,1.746181425,0.012672317
YJR010W,MET3,"ATP sulfurylase, catalyzes the primary step of intracellular sulfate activation, essential for assimilatory reduction of sulfate to sulfide, involved in methionine metabolism",4123,1,C,UR,1,0.870644418,0.887181827,0.812693262,0.012699916
YDR054C,CDC34,"Ubiquitin-conjugating enzyme (E2) and catalytic subunit of SCF ubiquitin-protein ligase complex (together with Skp1p, Rbx1p, Cdc53p, and an F-box protein) that regulates cell cycle progression by targeting key substrates for degradation",2878,3,C,UR,1,1.131979075,0.916858777,0.698388201,0.012709203
YDR284C,DPP1,"Diacylglycerol pyrophosphate (DGPP) phosphatase, zinc-regulated vacuolar membrane-associated lipid phosphatase, dephosphorylates DGPP to phosphatidate (PA) and Pi, then PA to diacylglycerol; involved in lipid signaling and cell metabolism",1572,3,C,UR,1,0.956428062,0.74489915,0.766154343,0.012720366
YHR203C,RPS4B,Protein component of the small (40S) ribosomal subunit; identical to Rps4Ap and has similarity to rat S4 ribosomal protein,2158,31,C,UR,1,1.10714051,0.901181725,0.88389617,0.012721214
YCR021C,HSP30,"Hydrophobic plasma membrane localized, stress-responsive protein that negatively regulates the H(+)-ATPase Pma1p; induced by heat shock, ethanol treatment, weak organic acid, glucose limitation, and entry into stationary phase",1225,2,C,UR,1,0.013242425,0.075245838,0.273849779,0.01274749
